koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_teq,koi_model_snr,koi_slogg,koi_slogg_err2,ra,dec,koi_kepmag
0,0,0,0,0,8.52e-06,-8.52e-06,0.0036299999999999995,-0.0036299999999999995,0.057,0.129,-0.129,226.8,1189,12.6,4.611000000000001,-0.09,287.84,38.255489000000004,15.686
2,0,0,1,0,4.6399999999999996e-05,-4.6399999999999996e-05,0.0057799999999999995,-0.0057799999999999995,0.151,0.179,-0.179,123.0,1162,16.9,4.24,-0.171,293.29227000000003,38.2118,13.722000000000001
0,0,0,0,0,3.85e-05,-3.85e-05,0.00435,-0.00435,0.365,0.131,-0.131,68.1,1298,17.4,3.978,-0.153,296.10406,42.34259,13.128
1,0,0,0,0,0.0009417,-0.0009417,0.0103,-0.0103,0.009000000000000001,0.607,-0.607,1213.9,554,27.4,4.2780000000000005,-0.198,294.45569,46.743561,15.589
1,0,0,0,0,2.7699999999999996e-05,-2.7699999999999996e-05,0.00703,-0.00703,0.255,0.2,-0.2,63.2,1134,15.3,4.5360000000000005,-0.204,288.57358,51.472752,13.583
2,0,1,1,0,0.00014890000000000001,-0.00014890000000000001,0.00937,-0.00937,0.395,0.314,-0.314,93.2,1276,10.4,3.89,-0.114,292.47888,38.657921,12.632
0,0,0,0,0,4.05e-06,-4.05e-06,0.00351,-0.00351,0.36,0.11900000000000001,-0.11900000000000001,98.7,1818,13.9,4.388999999999999,-0.182,290.01245,41.089989,15.195
1,0,0,0,0,6.48e-06,-6.48e-06,0.00325,-0.00325,0.11599999999999999,0.115,-0.115,135.7,1700,15.7,4.423,-0.203,288.302,47.775551,15.369000000000002
1,0,0,0,0,3.05e-05,-3.05e-05,0.00414,-0.00414,0.044000000000000004,0.135,-0.135,310.9,794,16.0,4.524,-0.018000000000000002,285.17334,48.770039000000004,15.311
0,0,0,0,0,9.39e-05,-9.39e-05,0.008029999999999999,-0.008029999999999999,0.008,0.20600000000000002,-0.20600000000000002,162.7,934,12.6,4.292,-0.12,293.98871,46.718021,15.147
0,0,0,0,0,8.53e-06,-8.53e-06,0.00434,-0.00434,0.10400000000000001,0.14800000000000002,-0.14800000000000002,66.3,2212,9.5,4.084,-0.168,290.81366,40.254875,13.228
2,0,0,1,0,8.690000000000001e-07,-8.690000000000001e-07,0.00159,-0.00159,0.057,0.0711,-0.0711,265.4,2263,20.3,4.553,-0.187,294.48499,38.352859,15.497
0,0,0,0,0,5.539999999999999e-05,-5.539999999999999e-05,0.00642,-0.00642,0.201,0.192,-0.192,366.8,837,11.8,4.562,-0.14400000000000002,295.21127,41.086971000000005,15.485999999999999
1,0,0,0,0,7.24e-06,-7.24e-06,0.00265,-0.00265,0.32799999999999996,0.0522,-0.0522,1820.5,520,26.0,4.923,-0.044000000000000004,282.25021,44.921108000000004,16.257
1,0,0,0,0,0.0001484,-0.0001484,0.00731,-0.00731,0.285,0.171,-0.171,283.1,635,19.3,4.501,-0.105,290.58612,46.642689000000004,15.004000000000001
0,0,0,0,0,6.159999999999999e-05,-6.159999999999999e-05,0.00863,-0.00863,0.19,0.256,-0.256,87.2,1078,10.4,4.288,-0.10800000000000001,288.58835,42.605659,14.745999999999999
2,0,1,1,0,1.23e-07,-1.23e-07,0.000101,-0.000101,0.013000000000000001,0.0145,-0.0145,16445.0,2324,1823.0,4.226,-0.121,295.88568,39.31599,13.647
0,0,0,0,0,0.001413,-0.001413,0.0128,-0.0128,0.027000000000000003,0.478,-0.478,1104.4,478,15.6,4.475,-0.23399999999999999,293.20139,45.454399,14.847999999999999
1,0,0,0,0,7.01e-06,-7.01e-06,0.00402,-0.00402,0.258,0.10099999999999999,-0.10099999999999999,277.2,1234,15.2,4.615,-0.077,297.95297,40.806808000000004,15.329
2,0,0,1,1,6.43e-06,-6.43e-06,0.00507,-0.00507,0.375,0.165,-0.165,43.7,2016,15.3,4.416,-0.20199999999999999,288.09009,46.322948,13.937999999999999
2,0,0,1,0,6.44e-06,-6.44e-06,0.00322,-0.00322,0.376,0.109,-0.109,85.9,2307,23.8,3.842,-0.124,296.20578,44.660446,13.97
2,0,1,1,0,2.84e-06,-2.84e-06,0.00275,-0.00275,0.08800000000000001,0.0837,-0.0837,340.4,1665,24.6,4.577,-0.153,291.06167999999997,51.404781,15.85
2,0,0,1,1,2.44e-05,-2.44e-05,0.008759999999999999,-0.008759999999999999,0.248,0.317,-0.317,69.7,1283,13.8,4.583,-0.17600000000000002,293.42361,42.917640999999996,14.897
2,0,1,0,0,1.45e-07,-1.45e-07,0.00023500000000000002,-0.00023500000000000002,0.10300000000000001,0.0211,-0.0211,975.6,1605,96.8,4.686,-0.027000000000000003,293.95221000000004,45.318259999999995,15.498
2,0,0,1,1,3.26e-05,-3.26e-05,0.0108,-0.0108,0.16899999999999998,0.289,-0.289,167.0,1041,17.2,4.5360000000000005,-0.054000000000000006,291.98572,45.211441,15.382
1,0,0,0,0,5.45e-05,-5.45e-05,0.00569,-0.00569,0.226,0.17300000000000001,-0.17300000000000001,85.4,1020,13.4,4.401,-0.217,291.40781,48.017891,14.11
0,0,0,0,0,0.0001389,-0.0001389,0.00278,-0.00278,0.063,0.0991,-0.0991,214.0,466,13.9,4.57,-0.09300000000000001,282.12888,44.303162,11.965
1,0,0,0,0,1.47e-05,-1.47e-05,0.00515,-0.00515,0.35600000000000004,0.168,-0.168,59.8,1507,14.3,4.375,-0.195,285.51294,38.079739000000004,13.764000000000001
0,0,0,0,0,6.53e-05,-6.53e-05,0.011000000000000001,-0.011000000000000001,0.10099999999999999,0.222,-0.222,217.7,949,11.9,4.553,-0.204,298.00293,43.35461,15.741
2,0,0,1,0,7.26e-06,-7.26e-06,0.0049700000000000005,-0.0049700000000000005,0.17800000000000002,0.136,-0.136,22.3,2800,16.5,3.699,-0.078,283.85291,45.48526,12.638
0,0,0,0,0,1.8e-05,-1.8e-05,0.00589,-0.00589,0.244,0.222,-0.222,87.9,1709,12.0,4.189,-0.122,293.5423,43.0261,15.200999999999999
1,0,0,0,0,3.91e-06,-3.91e-06,0.00351,-0.00351,0.31,0.115,-0.115,124.3,1139,12.0,4.7330000000000005,-0.033,293.28802,43.514992,15.22
0,0,0,0,0,0.0002052,-0.0002052,0.00685,-0.00685,0.242,0.17300000000000001,-0.17300000000000001,163.4,903,18.8,3.6039999999999996,-0.23,293.79684,45.160728000000006,13.263
2,1,0,0,0,0.00010959999999999998,-0.00010959999999999998,0.0166,-0.0166,0.45799999999999996,0.7170000000000001,-0.7170000000000001,33.9,1642,12.0,3.6039999999999996,-0.23,293.79684,45.160728000000006,13.263
1,0,0,0,0,8.35e-05,-8.35e-05,0.0104,-0.0104,0.369,0.349,-0.349,97.6,892,12.5,4.521,-0.187,296.51666,44.608608000000004,14.686
2,0,1,0,0,3.4200000000000005e-05,-3.4200000000000005e-05,0.00274,-0.00274,6.83,0.16399999999999998,-0.16399999999999998,233.6,1397,15.6,3.516,-0.20800000000000002,299.20667000000003,45.64547,13.638
1,0,0,0,0,8.78e-05,-8.78e-05,0.00674,-0.00674,0.175,0.214,-0.214,71.2,901,11.2,4.287,-0.10800000000000001,288.66077,43.36808,13.455
2,1,0,0,1,4.28e-06,-4.28e-06,0.00922,-0.00922,0.049,0.43200000000000005,-0.43200000000000005,166.0,1737,31.0,4.625,-0.048,291.58682000000005,42.827621,15.776
2,0,0,1,0,2.3800000000000003e-05,-2.3800000000000003e-05,0.0145,-0.0145,0.052000000000000005,0.603,-0.603,135.7,1482,17.4,4.487,-0.20800000000000002,293.6228,41.966491999999995,15.572000000000001
0,0,0,0,0,1.0199999999999999e-05,-1.0199999999999999e-05,0.00505,-0.00505,0.294,0.16899999999999998,-0.16899999999999998,73.4,1291,10.0,4.5680000000000005,-0.152,290.88486,39.115921,14.185
0,0,0,0,0,0.00022280000000000002,-0.00022280000000000002,0.0234,-0.0234,0.381,0.6759999999999999,-0.6759999999999999,196.3,931,7.2,4.467,-0.21600000000000003,296.89599999999996,48.047259999999994,14.671
2,0,1,1,0,1.76e-06,-1.76e-06,0.0032600000000000003,-0.0032600000000000003,0.951,0.136,-0.136,226.2,2402,25.4,4.4639999999999995,-0.21600000000000003,299.08536000000004,40.774529,15.421
0,0,0,0,0,1.07e-05,-1.07e-05,0.0067599999999999995,-0.0067599999999999995,0.45799999999999996,0.21100000000000002,-0.21100000000000002,20.2,2008,8.5,4.2989999999999995,-0.11699999999999999,301.15656,44.379532,11.179
2,0,1,0,1,7.62e-06,-7.62e-06,0.005520000000000001,-0.005520000000000001,0.16899999999999998,0.154,-0.154,141.7,1445,17.4,4.604,-0.09699999999999999,293.82782000000003,48.054241,15.815
2,1,0,0,0,0.0002194,-0.0002194,0.0128,-0.0128,0.08199999999999999,0.545,-0.545,213.5,2364,6.5,2.412,-0.027000000000000003,286.77161,39.266940999999996,13.187999999999999
0,0,0,0,0,0.0009048999999999999,-0.0009048999999999999,0.0118,-0.0118,0.037000000000000005,0.251,-0.251,480.1,535,16.4,4.409,-0.218,294.33847000000003,50.33654,15.212
2,1,0,0,0,1.13e-05,-1.13e-05,0.00532,-0.00532,0.349,4.6,-4.6,83.2,2767,69.3,3.661,-0.057,286.04739,38.979851000000004,10.008
1,0,0,0,0,0.0001119,-0.0001119,0.00642,-0.00642,0.027000000000000003,0.248,-0.248,106.8,630,12.5,4.566,-0.048,291.62878,41.208599,13.942
2,0,0,1,0,3.92e-06,-3.92e-06,0.00499,-0.00499,0.391,0.14300000000000002,-0.14300000000000002,78.6,2196,10.5,4.4510000000000005,-0.196,299.60825,41.268341,14.097999999999999
2,0,1,0,0,5.91e-05,-5.91e-05,0.0436,-0.0436,0.05,1.2,-1.2,266.1,3302,7.9,3.6319999999999997,-0.063,299.08657999999997,45.776821000000005,11.464
0,0,0,0,0,0.0001827,-0.0001827,0.00853,-0.00853,0.228,0.263,-0.263,71.7,901,14.0,4.155,-0.122,294.20984,46.479969,12.677
1,0,0,0,0,0.0005177000000000001,-0.0005177000000000001,0.017,-0.017,0.444,0.536,-0.536,83.2,736,12.3,3.9930000000000003,-0.09,287.93719,46.418490999999996,13.63
2,0,0,1,1,2.8800000000000002e-05,-2.8800000000000002e-05,0.0196,-0.0196,0.39899999999999997,0.595,-0.595,95.4,1490,10.3,4.543,-0.168,294.99649,39.629921,15.762
2,0,1,0,1,7.52e-06,-7.52e-06,0.00656,-0.00656,0.444,0.19899999999999998,-0.19899999999999998,96.9,1773,13.8,4.405,-0.222,291.61646,48.775639,14.812000000000001
0,0,0,0,0,2.58e-05,-2.58e-05,0.00581,-0.00581,0.32799999999999996,0.17300000000000001,-0.17300000000000001,78.6,1336,10.4,4.247,-0.10800000000000001,293.28015,46.560089000000005,14.491
2,1,0,0,1,1.12e-05,-1.12e-05,0.00624,-0.00624,0.1398,0.22,-0.22,59.5,1547,11.8,4.5569999999999995,-0.308,290.44476000000003,48.462891,14.765999999999998
2,1,0,0,1,0.016630000000000002,-0.016630000000000002,0.0337,-0.0337,6.63,1.7,-1.7,618.7,268,10.8,4.493,-0.20199999999999999,291.18927,38.731159000000005,15.145
2,0,0,1,1,4.210000000000001e-05,-4.210000000000001e-05,0.00921,-0.00921,0.373,0.262,-0.262,116.5,1226,12.8,4.471,-0.2,290.97906,50.258148,15.13
0,0,0,0,0,0.001485,-0.001485,0.021,-0.021,0.184,0.513,-0.513,113.1,518,16.4,4.263,-0.18,286.77313,39.277531,13.219000000000001
0,0,0,0,0,7.43e-05,-7.43e-05,0.0121,-0.0121,0.026000000000000002,0.301,-0.301,35.1,1253,10.7,4.27,-0.115,299.09537,43.439098,12.642000000000001
2,0,0,1,1,1.2e-05,-1.2e-05,0.00624,-0.00624,0.081,0.205,-0.205,111.6,1454,13.8,4.55,-0.2,292.68515,41.905918,15.422
0,0,0,0,0,1.75e-05,-1.75e-05,0.0068200000000000005,-0.0068200000000000005,0.27399999999999997,0.179,-0.179,183.3,1346,11.7,4.548,-0.192,292.02621,41.984119,15.98
0,0,0,0,0,0.0016769999999999999,-0.0016769999999999999,0.0103,-0.0103,0.139,0.327,-0.327,567.7,271,11.9,4.529,-0.016,296.45776,41.266022,15.429
0,0,0,0,0,0.0002465,-0.0002465,0.0103,-0.0103,0.253,0.33399999999999996,-0.33399999999999996,132.3,784,12.7,4.449,-0.22399999999999998,295.09201,49.940079,14.654000000000002
2,1,0,0,1,3.51e-06,-3.51e-06,0.00392,-0.00392,0.242,0.0805,-0.0805,40.5,2503,30.2,4.163,-0.14,292.61426,41.437228999999995,12.73
1,0,0,0,0,0.002627,-0.002627,0.0097,-0.0097,0.24100000000000002,0.348,-0.348,809.2,189,13.2,4.711,-0.032,284.56689,49.01255,15.142000000000001
0,0,0,0,0,4.96e-05,-4.96e-05,0.00658,-0.00658,0.039,0.209,-0.209,69.9,987,8.6,4.442,-0.11699999999999999,299.3028,41.441016999999995,10.884
2,0,0,1,0,0.0003568,-0.0003568,0.02,-0.02,0.151,0.722,-0.722,90.7,798,6.9,4.421,-0.113,290.27657999999997,41.269341,12.966
2,0,0,1,0,6.8e-06,-6.8e-06,0.00236,-0.00236,6.845,0.174,-0.174,509.5,986,14.4,4.623,-0.054000000000000006,297.05902000000003,49.4785,15.877
0,0,0,0,0,0.0002906,-0.0002906,0.0112,-0.0112,0.425,0.304,-0.304,138.5,740,10.8,4.442,-0.21600000000000003,288.70859,46.018188,14.850999999999999
2,0,0,1,0,1.7e-05,-1.7e-05,0.00451,-0.00451,6.995,0.262,-0.262,166.0,1364,11.1,4.427,-0.21600000000000003,296.06665,39.938010999999996,14.806
2,0,0,0,1,1.6899999999999997e-05,-1.6899999999999997e-05,0.012,-0.012,0.212,0.386,-0.386,33.6,1526,12.4,4.489,-0.085,299.0098,46.684738,13.880999999999998
2,0,1,1,1,2.55e-06,-2.55e-06,0.00456,-0.00456,0.363,0.115,-0.115,114.3,2363,17.1,4.471,-0.22399999999999998,295.46341,46.01123,15.484000000000002
0,0,0,0,0,2.0300000000000002e-05,-2.0300000000000002e-05,0.007240000000000001,-0.007240000000000001,0.341,0.231,-0.231,83.2,1547,12.2,4.426,-0.195,294.69696,46.720188,15.079
1,0,0,0,0,1.25e-05,-1.25e-05,0.00235,-0.00235,0.341,0.0709,-0.0709,76.5,868,24.4,4.562,-0.023,289.75229,41.634605,8.717
0,0,0,0,0,3.929999999999999e-05,-3.929999999999999e-05,0.00836,-0.00836,0.154,0.306,-0.306,85.1,988,7.3,4.593,-0.086,292.02828999999997,43.946362,14.370999999999999
0,0,0,0,0,0.00013959999999999998,-0.00013959999999999998,0.0149,-0.0149,0.023,0.344,-0.344,79.2,1228,12.5,3.915,-0.09300000000000001,293.43478,41.716881,14.579
2,1,0,0,0,0.025939999999999998,-0.025939999999999998,0.048,-0.048,0.2852,2.6,-2.6,372.0,211,8.8,4.601,-0.139,291.22042999999996,43.574268,14.815999999999999
2,0,0,1,0,0.00047300000000000006,-0.00047300000000000006,0.017,-0.017,0.41700000000000004,0.483,-0.483,47.6,746,17.3,4.144,-0.11599999999999999,289.61856,47.557968,11.981
0,0,0,0,0,0.005679999999999999,-0.005679999999999999,0.0657,-0.0657,0.456,0.919,-0.919,308.4,497,12.3,4.114,-0.098,289.90417,38.651371000000005,14.876
0,0,0,0,0,9.549999999999999e-05,-9.549999999999999e-05,0.00935,-0.00935,0.193,0.27,-0.27,170.7,861,10.7,4.488,-0.105,298.75836,41.631031,15.029000000000002
2,0,0,1,0,2.6600000000000003e-05,-2.6600000000000003e-05,0.007520000000000001,-0.007520000000000001,0.21,0.215,-0.215,101.9,1451,12.1,4.395,-0.344,296.66855,43.540569,14.966
2,0,1,1,0,6.690000000000001e-07,-6.690000000000001e-07,0.00107,-0.00107,0.244,0.05,-0.05,1546.4,1967,100.4,4.575,-0.17600000000000002,291.91415,37.807819,15.784
0,0,0,0,0,0.0009472000000000001,-0.0009472000000000001,0.015,-0.015,0.09300000000000001,0.5660000000000001,-0.5660000000000001,257.3,637,15.3,4.123,-0.098,295.59735,43.596401,14.875
0,0,0,0,0,4.18e-05,-4.18e-05,0.0103,-0.0103,0.009000000000000001,0.32,-0.32,34.2,1493,9.9,4.251,-0.11199999999999999,291.88797,43.649811,12.889000000000001
0,0,0,0,0,3.37e-05,-3.37e-05,0.00713,-0.00713,0.22,0.214,-0.214,243.0,1003,10.9,4.592,-0.135,295.36145,45.914840999999996,15.972000000000001
2,0,0,1,0,9.68e-05,-9.68e-05,0.0134,-0.0134,0.45799999999999996,0.415,-0.415,76.3,1102,9.5,4.41,-0.203,285.56747,38.040690999999995,14.51
2,0,0,1,0,4.6e-05,-4.6e-05,0.006379999999999999,-0.006379999999999999,0.106,0.179,-0.179,107.7,1175,10.5,4.225,-0.299,298.91083,42.18504,13.860999999999999
2,0,0,1,0,1.62e-06,-1.62e-06,0.00209,-0.00209,0.27399999999999997,0.0798,-0.0798,49.2,1945,17.6,4.4430000000000005,-0.154,295.66672,43.37035,13.572000000000001
1,0,0,0,0,0.003815,-0.003815,0.027999999999999997,-0.027999999999999997,0.019,0.8140000000000001,-0.8140000000000001,239.8,429,13.0,4.218,-0.10800000000000001,290.14655,39.665821,15.015
2,1,0,1,0,2.91e-07,-2.91e-07,0.000377,-0.000377,0.873,0.0213,-0.0213,308.0,2566,97.5,4.363,-0.22399999999999998,293.52997,45.66433,13.725
0,0,0,0,0,0.0001538,-0.0001538,0.0107,-0.0107,0.433,0.335,-0.335,104.6,929,13.3,4.269,-0.207,285.59542999999996,40.679722,14.597999999999999
2,1,0,1,1,1.52e-06,-1.52e-06,0.0020399999999999997,-0.0020399999999999997,0.003,0.0885,-0.0885,188.3,2348,34.9,4.405,-0.18600000000000003,292.93552,42.824871,14.498
1,0,0,0,0,0.0002121,-0.0002121,0.11599999999999999,-0.11599999999999999,0.026000000000000002,0.218,-0.218,196.8,1926,15.9,4.2589999999999995,-0.193,289.87506,43.420959,14.118
2,1,0,1,0,4.9e-06,-4.9e-06,0.00502,-0.00502,0.025,0.124,-0.124,104.8,1487,15.4,4.638999999999999,-0.091,300.23587000000003,44.76952,15.247
2,0,0,1,1,8.51e-05,-8.51e-05,0.0242,-0.0242,0.086,0.615,-0.615,23.3,1518,11.4,4.081,-0.136,297.09583,46.211021,12.84
0,0,0,0,0,0.0003946,-0.0003946,0.009290000000000001,-0.009290000000000001,6.784,0.375,-0.375,784.1,458,10.5,4.575,-0.111,299.01312,41.329311,15.618
0,0,0,0,0,2.59e-05,-2.59e-05,0.00468,-0.00468,0.152,0.2,-0.2,85.2,1250,10.8,4.398,-0.195,300.6496,44.05574,13.685
0,0,0,0,0,2.8100000000000002e-05,-2.8100000000000002e-05,0.0051600000000000005,-0.0051600000000000005,0.38799999999999996,0.141,-0.141,20.4,1272,12.5,4.244,-0.11199999999999999,283.35046,45.339110999999995,11.525
0,0,0,0,0,1.0199999999999999e-05,-1.0199999999999999e-05,0.0059700000000000005,-0.0059700000000000005,0.254,0.147,-0.147,124.0,1576,11.9,4.431,-0.18,297.60236000000003,40.803219,15.078
1,0,0,0,0,0.0017329999999999997,-0.0017329999999999997,0.0147,-0.0147,0.36700000000000005,0.47,-0.47,152.5,428,10.3,4.407,-0.203,297.27087,46.928421,13.658
2,0,0,1,0,3.04e-05,-3.04e-05,0.0115,-0.0115,0.318,0.35100000000000003,-0.35100000000000003,100.5,878,10.1,4.718999999999999,-0.032,291.20007000000004,39.053982,15.120999999999999
0,0,0,0,0,5.9999999999999995e-05,-5.9999999999999995e-05,0.00868,-0.00868,0.359,0.248,-0.248,205.3,1000,14.9,4.474,-0.21600000000000003,296.77414,40.793282,15.466
0,0,0,0,0,0.0014,-0.0014,0.00954,-0.00954,0.35700000000000004,0.27,-0.27,591.0,400,10.4,4.485,-0.221,284.68292,41.592411,15.602
0,0,0,0,0,6.37e-05,-6.37e-05,0.00911,-0.00911,0.26899999999999996,0.23800000000000002,-0.23800000000000002,134.6,844,9.8,4.585,-0.128,295.47382000000005,39.124561,14.772
0,0,0,0,0,0.001271,-0.001271,0.0194,-0.0194,0.122,0.594,-0.594,152.0,513,10.5,4.228,-0.12,285.15942,47.882740000000005,14.487
0,0,0,0,0,2.6300000000000002e-05,-2.6300000000000002e-05,0.005370000000000001,-0.005370000000000001,0.145,0.135,-0.135,34.3,1581,22.1,4.024,-0.013000000000000001,287.6376,46.204411,10.335
2,1,0,0,0,7.929999999999999e-05,-7.929999999999999e-05,0.0149,-0.0149,0.04,0.638,-0.638,14.0,2287,21.8,3.986,-0.14800000000000002,298.96481,44.45277,12.133
1,0,0,0,0,3.16e-05,-3.16e-05,0.00524,-0.00524,0.18600000000000003,0.193,-0.193,309.4,981,12.7,4.5760000000000005,-0.12,284.87134,49.775909000000006,15.923
2,0,0,1,1,5.7100000000000006e-05,-5.7100000000000006e-05,0.0119,-0.0119,0.47100000000000003,0.212,-0.212,99.5,917,17.5,4.569,-0.14400000000000002,282.61804,46.787521000000005,13.819
0,0,0,0,0,0.003595,-0.003595,0.0275,-0.0275,68.38,0.7959999999999999,-0.7959999999999999,1041.2,348,15.0,4.488,-0.204,292.98517000000004,46.506569,15.511
0,0,0,0,0,4.5799999999999995e-05,-4.5799999999999995e-05,0.00899,-0.00899,0.22399999999999998,0.24,-0.24,15.5,1608,13.9,3.9930000000000003,-0.018000000000000002,288.59967,46.031712,10.437999999999999
0,0,0,0,0,2.26e-05,-2.26e-05,0.00526,-0.00526,0.34700000000000003,0.16899999999999998,-0.16899999999999998,305.4,995,11.3,4.596,-0.12,291.64294,37.632408,15.947000000000001
0,0,0,0,0,0.00013630000000000003,-0.00013630000000000003,0.0105,-0.0105,0.205,0.603,-0.603,197.3,832,11.3,4.547,-0.187,290.7377,45.725367999999996,15.58
0,0,0,0,0,3.39e-05,-3.39e-05,0.0067,-0.0067,0.06,0.17600000000000002,-0.17600000000000002,194.1,976,10.3,4.596,-0.127,287.50766,44.314240000000005,15.642000000000001
1,0,0,0,0,2.1899999999999997e-05,-2.1899999999999997e-05,0.0028699999999999997,-0.0028699999999999997,0.105,0.0858,-0.0858,83.2,783,26.8,4.562,-0.023,289.75229,41.634605,8.717
0,0,0,0,0,7.269999999999999e-05,-7.269999999999999e-05,0.00919,-0.00919,0.44299999999999995,0.19699999999999998,-0.19699999999999998,187.4,882,12.1,4.5760000000000005,-0.152,289.26697,51.751221,15.17
0,0,0,0,0,0.0002452,-0.0002452,0.0117,-0.0117,6.731,0.611,-0.611,312.2,674,11.7,4.5089999999999995,-0.102,294.22134,39.989521,14.841
0,0,0,0,0,3.91e-05,-3.91e-05,0.00585,-0.00585,0.032,0.184,-0.184,136.8,1035,11.5,4.54,-0.204,298.78278,48.312809,14.652000000000001
1,0,0,0,0,8.57e-05,-8.57e-05,0.008440000000000001,-0.008440000000000001,0.402,0.21,-0.21,304.1,750,11.8,4.548,-0.09699999999999999,295.90502999999995,45.405429999999996,15.85
0,0,0,0,0,0.0002984,-0.0002984,0.0164,-0.0164,6.865,0.742,-0.742,113.6,784,11.9,4.454,-0.21,301.56284,44.240390999999995,13.775
2,0,0,1,1,7.71e-06,-7.71e-06,0.00727,-0.00727,0.36700000000000005,0.214,-0.214,30.9,2596,26.7,3.818,-0.12300000000000001,292.79254,47.576721,12.877
1,0,0,0,0,0.00010070000000000001,-0.00010070000000000001,0.0145,-0.0145,0.349,0.337,-0.337,61.1,1267,10.8,4.316,-0.21,295.17537999999996,45.930908,13.606
2,1,0,1,1,0.009767,-0.009767,0.0715,-0.0715,0.431,2.6,-2.6,115.6,410,9.0,4.321000000000001,-0.198,291.16129,38.710602,13.59
2,1,0,0,0,1.52e-05,-1.52e-05,0.0149,-0.0149,0.305,0.27899999999999997,-0.27899999999999997,19.5,2853,15.2,4.106,-0.165,294.46487,39.725390999999995,13.107000000000001
2,1,0,1,0,1.64e-06,-1.64e-06,0.00247,-0.00247,3.0210000000000004,0.155,-0.155,143.8,2157,18.4,4.506,-0.184,287.82877,42.061642,15.509
0,0,0,0,0,0.0015660000000000001,-0.0015660000000000001,0.0946,-0.0946,0.337,3.8,-3.8,76.9,734,2.9,4.375,-0.138,296.29056,44.42326,11.530999999999999
0,0,0,0,0,2.9100000000000003e-05,-2.9100000000000003e-05,0.00321,-0.00321,0.005,0.11,-0.11,111.6,1086,14.4,3.924,-0.336,299.13779,43.498638,13.367
0,0,0,0,0,0.0004873,-0.0004873,0.0111,-0.0111,0.273,0.195,-0.195,617.8,433,12.7,4.548,-0.09699999999999999,295.90502999999995,45.405429999999996,15.85
0,0,0,0,0,4.02e-05,-4.02e-05,0.00575,-0.00575,0.154,0.145,-0.145,267.7,985,11.7,4.513,-0.213,284.6134,48.373470000000005,15.683
0,0,0,0,0,5.22e-05,-5.22e-05,0.012,-0.012,0.39399999999999996,0.28300000000000003,-0.28300000000000003,325.3,995,8.7,4.5569999999999995,-0.14300000000000002,291.2941,41.91283,15.956
2,0,0,1,0,3.86e-05,-3.86e-05,0.00787,-0.00787,0.258,0.244,-0.244,137.5,950,13.3,4.583,-0.135,284.65337999999997,42.48835,15.069
2,0,0,1,1,1.66e-05,-1.66e-05,0.006490000000000001,-0.006490000000000001,0.109,0.305,-0.305,86.7,1617,13.4,4.471,-0.21,295.19534,39.92725,15.027999999999999
2,0,1,1,1,0.000233,-0.000233,0.0121,-0.0121,6.699,0.47600000000000003,-0.47600000000000003,501.7,770,16.4,4.433,-0.195,291.9281,41.968441,15.954
0,0,0,0,0,0.005399,-0.005399,0.0192,-0.0192,0.34600000000000003,0.606,-0.606,125.4,410,14.2,4.093,-0.14,292.93643,46.753021000000004,13.174000000000001
0,0,0,0,0,4.3e-05,-4.3e-05,0.00604,-0.00604,0.37799999999999995,0.18,-0.18,236.5,1008,9.5,4.498,-0.20800000000000002,288.44839,49.714031,15.308
0,0,0,0,0,2.12e-05,-2.12e-05,0.0048200000000000005,-0.0048200000000000005,0.43200000000000005,0.16399999999999998,-0.16399999999999998,237.0,966,9.7,4.591,-0.09,291.45734,37.206841,15.144
2,0,0,0,1,1.52e-05,-1.52e-05,0.00793,-0.00793,0.08800000000000001,0.263,-0.263,84.4,1662,13.3,4.471,-0.21600000000000003,287.64566,48.638821,15.117
0,0,0,0,0,0.0008195,-0.0008195,0.013999999999999999,-0.013999999999999999,0.053,0.46299999999999997,-0.46299999999999997,98.2,693,13.9,3.87,-0.27,290.25931,46.885109,13.725999999999999
2,0,1,1,0,1.51e-05,-1.51e-05,0.0074,-0.0074,0.502,0.24,-0.24,75.4,1980,10.8,4.3580000000000005,-0.17300000000000001,294.04175,39.457371,14.815
0,0,0,0,0,4.96e-05,-4.96e-05,0.005520000000000001,-0.005520000000000001,0.247,0.177,-0.177,30.4,1141,13.2,4.244,-0.11199999999999999,283.35046,45.339110999999995,11.525
0,0,0,0,0,8.79e-06,-8.79e-06,0.00346,-0.00346,0.055999999999999994,0.136,-0.136,186.1,1203,11.3,4.5889999999999995,-0.11199999999999999,289.18149,51.562538,15.277000000000001
0,0,0,0,0,0.001112,-0.001112,0.017,-0.017,0.057,0.445,-0.445,158.6,537,11.0,4.297,-0.193,283.57268999999997,41.695728,13.98
0,0,0,0,0,1.53e-05,-1.53e-05,0.00454,-0.00454,0.267,0.17600000000000002,-0.17600000000000002,179.2,983,13.4,4.572,-0.027000000000000003,294.3735,40.65144,15.352
