omdb_id,omdb_title,omdb_year,omdb_rated,omdb_released,omdb_runtime,omdb_director,omdb_actors,omdb_language,omdb_country,omdb_ratings,omdb_metascore,omdb_imdbRating,omdb_imdbVotes
tt2347497,Silent Night,2012,R,04 Dec 2012,94 min,Steven C. Miller,"Malcolm McDowell, Jaime King, Donal Logue, Rick Skene",English,"Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.2,"6,978"
tt7744802,"Fala Sério, Mãe!",2017,N/A,28 Dec 2017,79 min,Pedro Vasconcelos,"Ingrid Guimarães, Marcelo Laham, Larissa Manoela, Vitória Magalhães",Portuguese,Brazil,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,281
tt2077833,Rowdy Rathore,2012,Not Rated,01 Jun 2012,140 min,Prabhu Deva,"Akshay Kumar, Sonakshi Sinha, Nassar, Yashpal Sharma",Hindi,India,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}]",N/A,5.8,"19,070"
tt1517214,The Clink of Ice,2010,N/A,25 Aug 2010,87 min,Bertrand Blier,"Jean Dujardin, Albert Dupontel, Anne Alvaro, Myriam Boyer",French,France,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.2,"2,024"
tt5509412,Tempting Devils,2018,N/A,10 Jan 2018,98 min,Jean-Claude Brisseau,"Fabienne Babe, Isabelle Prim, Anna Sigalevitch, Fabrice Deville",French,France,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,140
tt1545097,Harriet the Spy: Blog Wars,2010,TV-PG,26 Mar 2010,87 min,Ron Oliver,"Jennifer Stone, Kristin Booth, Wesley Morgan, Doug Murray",English,"USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,"1,638"
tt1922612,Glee: The 3D Concert Movie,2011,PG,12 Aug 2011,84 min,"Kevin Tancharoen, Jennifer Arnold","Dianna Agron, Chris Colfer, Darren Criss, Kevin McHale",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.4,"5,471"
tt1315216,Jesse Stone: No Remorse,2010,Not Rated,09 May 2010,87 min,Robert Harmon,"Tom Selleck, Kathy Baker, Kohl Sudduth, Stephen McHattie",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"2,729"
tt0803100,The Crocodiles,2009,N/A,26 Mar 2009,98 min,Christian Ditter,"Nick Romeo Reimann, Fabian Halbig, Leonie Tepe, Manuel Steitz",German,Germany,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,904
tt2330866,The Thieves,2012,Not Rated,25 Jul 2012,135 min,Dong-hoon Choi,"Yoon-seok Kim, Jung-jae Lee, Hye-su Kim, Ji-hyun Jun","Korean, Cantonese, English, Mandarin, Japanese",South Korea,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.8,"8,208"
tt4127138,Ambition,2014,N/A,24 Oct 2014,7 min,Tomasz Baginski,"Aidan Gillen, Aisling Franciosi",English,"Poland, Ireland, Iceland","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,744
tt2194599,Kokowääh 2,2013,N/A,07 Feb 2013,122 min,"Til Schweiger, Torsten Künstler(co-director)","Arthur Abraham, Andreas Adam, Sascha Alexander, Loyd Bateman",German,Germany,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"3,379"
tt2857458,Mortadelo and Filemon: Mission Implausible,2014,N/A,15 May 2019,91 min,Javier Fesser,"Karra Elejalde, Janfri Topera, Gabriel Chame, Ramón Langa",Spanish,Spain,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"1,542"
tt4932154,Center of My World,2016,Unrated,10 Nov 2016,115 min,Jakob M. Erwa,"Bendix Hansen, Sarah Fuhrer, Louis Hofmann, Sabine Timoteo","German, English","Germany, Austria","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"3,820"
tt1690967,Come Sunday,2018,TV-14,13 Apr 2018,106 min,Joshua Marston,"Chiwetel Ejiofor, Gerard Catus, Allie McCulloch, LaKeith Stanfield",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.0,"1,594"
tt6155374,Redbad,2018,N/A,28 Jun 2018,160 min,Roel Reiné,"Gijs Naber, Lisa Smit, Huub Stapel, Derek de Lint","Dutch, English",Netherlands,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"1,686"
tt2061869,Zombie Ass: The Toilet of the Dead,2011,Not Rated,25 Feb 2012,85 min,Noboru Iguchi,"Arisa Nakamura, Mayu Sugano, Asana Mamoru, Yûki",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,"1,758"
tt8108180,Kamen Rider Amazons: The Last Judgement,2018,N/A,19 May 2018,101 min,Hidenori Ishida,"Tom Fujita, Masashi Taniguchi, Rena Takeda, Ayu Higashi",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,33
tt2277932,Exploding Sun,2013,N/A,09 Sep 2013,174 min,Michael Robison,"David James Elliott, Anthony Lemke, Natalie Brown, Alex Weiner",English,Canada,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",N/A,3.7,"1,223"
tt4434004,Udta Punjab,2016,TV-MA,17 Jun 2016,148 min,Abhishek Chaubey,"Shahid Kapoor, Alia Bhatt, Kareena Kapoor, Diljit Dosanjh","Hindi, Punjabi",India,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",N/A,7.8,"23,809"
tt2519428,Kamen Rider × Kamen Rider Wizard & Fourze: Movie War Ultimatum,2012,N/A,08 Dec 2012,94 min,Koichi Sakamoto,"Sôta Fukushi, Ryûki Takahashi, Fumika Shimizu, Ryô Yoshizawa",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,63
tt1843287,Like Someone in Love,2012,Not Rated,15 Sep 2012,109 min,Abbas Kiarostami,"Tadashi Okuno, Rin Takanashi, Ryo Kase, Denden",Japanese,"Japan, France","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.0,"9,290"
tt1648093,The Lost Bladesman,2011,Not Rated,28 Apr 2011,109 min,"Felix Chong, Alan Mak","Donnie Yen, Wen Jiang, Li Sun, Bing Shao",Mandarin,"China, Hong Kong","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,6.0,"3,809"
tt4074364,The Model,2016,Unrated,11 Feb 2016,105 min,Mads Matthiesen,"Maria Palm, Ed Skrein, Yvonnick Muller, Dominic Allburn","English, Danish, French",Denmark,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.8,"3,181"
tt6083230,Little Forest,2018,PG-13,28 Feb 2018,103 min,Soon-rye Yim,"Tae-ri Kim, So-Ri Moon, Jun-yeol Ryu, Ki-joo Jin",Korean,South Korea,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"1,064"
tt5952382,Abacus: Small Enough to Jail,2016,Not Rated,07 Jul 2017,88 min,Steve James,"Thomas Sung, Hwei Lin Sung, Cyrus Vance Jr., Matt Taibbi",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.2,"2,454"
tt4741714,Five,2016,N/A,30 Mar 2016,102 min,Igor Gotesman,"Pierre Niney, François Civil, Igor Gotesman, Margot Bancilhon",French,France,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,"2,243"
tt5031332,McLaren,2017,Not Rated,01 Jun 2017,92 min,Roger Donaldson,"Mario Andretti, Alastair Caldwell, Dwayne Cameron, Matt Coldrick",English,New Zealand,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}]",N/A,7.3,"1,645"
tt6550440,Gad Elmaleh: Part En Live,2017,N/A,24 Jan 2017,57 min,Mario Rouleau,Gad Elmaleh,"French, English",France,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,258
tt1290400,Double Identity,2009,R,21 Dec 2009,93 min,Dennis Dimster,"Val Kilmer, Izabella Miko, Julian Wadham, Hristo Shopov","English, Bulgarian",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,"2,379"
tt5375434,Sicilian Ghost Story,2017,Not Rated,30 Nov 2018,122 min,"Fabio Grassadonia, Antonio Piazza","Julia Jedlikowska, Gaetano Fernandez, Corinne Musallari, Andrea Falzone",Italian,"Italy, France, Switzerland","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.6,"1,296"
tt6688022,After Everything,2018,N/A,12 Oct 2018,95 min,"Hannah Marks, Joey Power","Marisa Tomei, Maika Monroe, Jeremy Allen White, Gina Gershon",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.4,710
tt1722638,Tom and Jerry Meet Sherlock Holmes,2010,TV-G,24 Aug 2010,50 min,"Spike Brandt, Jeff Siergey","Michael York, Malcolm McDowell, John Rhys-Davies, Grey Griffin","English, Spanish, French",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"1,205"
tt6518270,An Evening with Beverly Luff Linn,2018,R,19 Oct 2018,108 min,Jim Hosking,"Aubrey Plaza, Matt Berry, Emile Hirsch, Jemaine Clement",English,"UK, USA","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,5.7,"2,821"
tt8020378,Crossword Mysteries: A Puzzle to Die For,2019,TV-G,10 Mar 2019,120 min,Don McCutcheon,"Lacey Chabert, Brennan Elliott, John Kapelos, Barbara Niven",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,491
tt7264080,"I Love You, Daddy",2017,R,30 Nov 2017,123 min,Louis C.K.,"Louis C.K., Chloë Grace Moretz, Rose Byrne, Charlie Day",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.3,"3,288"
tt4497338,Interrogation,2016,R,20 Sep 2016,93 min,Stephen Reynolds,"Julia Benson, Adam Copeland, Erica Carroll, Patrick Sabongui",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,"1,434"
tt2934272,Escape from Polygamy,2013,TV-14,24 Aug 2013,86 min,Rachel Lee Goldenberg,"Haley Lu Richardson, Mary McCormack, Sam Hennings, Riki Lindhome",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,444
tt7526414,Simply Complicated,2017,TV-14,17 Oct 2017,78 min,"Hannah Lux Davis, Jeff Bierman, Jon Chema, Joshua Gegan, Derrick Guess, Carlos Veron","Demi Lovato, Marissa Callahan, Dianna De La Garza, Dallas Lovato",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,748
tt1504362,Christmas in Beverly Hills,2009,PG,18 Dec 2009,110 min,Neri Parenti,"Christian De Sica, Michelle Hunziker, Sabrina Ferilli, Massimo Ghini","Italian, English","Italy, USA","[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]",N/A,3.5,532
tt2557964,I 2 soliti idioti,2012,N/A,20 Dec 2012,98 min,Enrico Lando,"Francesco Mandelli, Fabrizio Biggio, Miriam Giovanelli, Beatrice Bello",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",N/A,3.8,470
tt3597380,Almost Home,2014,G,07 Mar 2014,4 min,Todd Wilderman,"Steve Martin, Tom McGrath, David Soren",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,502
tt3780208,Dark Signal,2016,N/A,02 Jun 2017,98 min,Edward Evers-Swindell,"Siwan Morris, Gareth David-Lloyd, Joanna Ignaczewska, Duncan Pow",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",N/A,4.4,"1,331"
tt4819576,L.O.R.D: Legend of Ravaging Dynasties,2016,Not Rated,30 Sep 2016,118 min,Jingming Guo,"Bingbing Fan, Kris Wu, Cheney Chen, William Wai-Ting Chan","Mandarin, Khmer","China, Cambodia","[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,849
tt2402565,Ci vediamo domani,2013,N/A,11 Apr 2013,103 min,Andrea Zaccariello,"Enrico Brignano, Burt Young, Francesca Inaudi, Ricky Tognazzi",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,365
tt6263618,In the Aisles,2018,Not Rated,14 Jun 2019,125 min,Thomas Stuber,"Peter Kurth, Sandra Hüller, Franz Rogowski, Henning Peker",German,Germany,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.9,"2,917"
tt7027092,Budapest,2018,TV-MA,01 Mar 2019,102 min,Xavier Gens,"Manu Payet, Jonathan Cohen, Monsieur Poulpe, Alice Belaïdi","French, English","France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,"1,696"
tt1675161,"Guns, Girls and Gambling",2012,Not Rated,28 Mar 2013,90 min,Michael Winnick,"Christian Slater, Powers Boothe, Dane Cook, Jeff Fahey",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"3,856"
tt7217028,Joint Custody,2017,N/A,20 Dec 2017,104 min,Alexandra Leclère,"Didier Bourdon, Valérie Bonneton, Isabelle Carré, Hélène Vincent",French,France,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,553
tt9581844,Where Is St. Nicholas' Big Book?,2019,N/A,16 Oct 2019,70 min,Armando de Boer,"Carlo Boszhard, Irene Moors, Wilbert Gieske, Vic de Wachter",Dutch,Netherlands,[],N/A,N/A,N/A
tt8805150,Surrounded,2018,TV-14,15 Aug 2018,85 min,Jose Montesinos,"Aubrey Reynolds, Gina Vitori, Lanett Tachel, Taylor Jorgensen",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '3.0/10'}]",N/A,3.0,859
tt4337690,90 Minutes in Heaven,2015,PG-13,11 Sep 2015,121 min,Michael Polish,"Hayden Christensen, Kate Bosworth, Hudson Meek, Bobby Batson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,4.8,"3,155"
tt2781516,WolfCop,2014,Unrated,25 Feb 2015,79 min,Lowell Dean,"Leo Fafard, Amy Matysio, Sarah Lind, Corinne Conley",English,Canada,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}]",N/A,5.5,"5,677"
tt5390246,Taken Heart,2017,Unrated,24 Jan 2017,88 min,Steven R. Monroe,"Gina Holden, Natasha Calis, Raffaello Degruttola, Matthew Ziff",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A,4.0,425
tt7419278,Le gendre de ma vie,2018,N/A,19 Dec 2018,100 min,François Desagnat,"Kad Merad, Pauline Etienne, Julie Gayet, François Deblock",French,France,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,146
tt2606110,"Hello, My Dolly Girlfriend",2013,N/A,15 Jun 2013,112 min,Takashi Ishii,"Kokone Sasaki, Tasuku Emoto, Mitsu Dan, Daisuke Iijima",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,234
tt3204860,Universitari - Molto più che amici,2013,N/A,26 Sep 2013,90 min,Federico Moccia,"Primo Reggiani, Nadir Caselli, Simone Riccioni, Brice Martinet",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '3.5/10'}]",N/A,3.5,220
tt8970198,Operasjon Mumie,2019,N/A,18 Oct 2019,N/A,Grethe Bøe-Waal,"Pål Sverre Hagen, Mikkel Bratt Silset, Rolf Kristian Larsen, Anneke von der Lippe",Norwegian,Norway,[],N/A,N/A,N/A
tt10579992,Mister America,2019,R,11 Oct 2019,89 min,Eric Notarnicola,"Tim Heidecker, Gregg Turkington, Terri Parks, Curtis Webster",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.8,204
tt1631707,Enter Nowhere,2011,R,02 Feb 2015,90 min,Jack Heller,"Katherine Waterston, Scott Eastwood, Sara Paxton, Shaun Sipos",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"7,812"
tt8299654,At the Heart of Gold: Inside the USA Gymnastics Scandal,2019,TV-MA,03 May 2019,88 min,Erin Lee Carr,N/A,English,USA,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,8.1,"1,180"
tt6794476,Dear Basketball,2017,Not Rated,23 Apr 2017,6 min,Glen Keane,Kobe Bryant,English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,7.0,"3,221"
tt7502322,Masquerade Hotel,2019,N/A,18 Jan 2019,133 min,Masayuki Suzuki,"Takuya Kimura, Masami Nagasawa, Nozomi de Lencquesaing, Gaku Hamada",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,36
tt3640682,I Smile Back,2015,R,06 Nov 2015,85 min,Adam Salky,"Josh Charles, Skylar Gaertner, Shayne Coleman, Sarah Silverman",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.1,"4,700"
tt1846985,A Flat for Three,2012,N/A,02 Mar 2012,120 min,Carlo Verdone,"Pierfrancesco Favino, Marco Giallini, Carlo Verdone, Micaela Ramazzotti",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,"1,101"
tt6290418,"To Each, Her Own",2018,TV-MA,24 Jun 2018,95 min,Myriam Aziza,"Sarah Stern, Jean-Christophe Folly, Julia Piaton, Catherine Jacob",French,France,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,"1,064"
tt6513406,WuKong,2017,Not Rated,14 Jul 2017,123 min,Chi-kin Kwok,"Eddie Peng, Shawn Yue, Ni Ni, Xiao Bai",Mandarin,China,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,"1,246"
tt1738298,Natale in Sudafrica,2010,N/A,17 Dec 2010,105 min,Neri Parenti,"Christian De Sica, Massimiliano Tortora, Barbara Tabita, Serena Autieri",Italian,Italy,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]",N/A,3.2,509
tt6293516,Bingo: The King of the Mornings,2017,N/A,24 Aug 2017,113 min,Daniel Rezende,"Vladimir Brichta, Leandra Leal, Tainá Müller, Augusto Madeira","English, Portuguese",Brazil,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"3,262"
tt1840372,Detective Conan: Quarter of Silence,2011,N/A,16 Apr 2011,109 min,Kôbun Shizuno,"Minami Takayama, Wakana Yamazaki, Rikiya Koyama, Shohei Yamaguchi",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,989
tt2106550,Möbius,2013,R,27 Feb 2013,103 min,Eric Rochant,"Jean Dujardin, Cécile de France, Tim Roth, Émilie Dequenne","French, English, Russian","France, Belgium, Luxembourg","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"4,831"
tt1680123,Collision,2013,R,28 Jan 2014,101 min,David Marconi,"Frank Grillo, Jaimie Alexander, Roschdy Zem, Marie-Josée Croze","English, French, Arabic",France,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"2,572"
tt2216240,A Hijacking,2012,R,20 Sep 2012,103 min,Tobias Lindholm,"Pilou Asbæk, Søren Malling, Dar Salim, Roland Møller","Danish, Swedish, English, Japanese, Somali",Denmark,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.2,"14,878"
tt5459382,The Etruscan Smile,2018,R,12 Apr 2018,107 min,"Oded Binnun, Mihal Brezis","Rosanna Arquette, Thora Birch, Brian Cox, Peter Coyote","English, Scottish Gaelic",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,6.8,582
tt4831682,Little Witch Academia: The Enchanted Parade,2015,TV-Y7,09 Oct 2015,54 min,Yô Yoshinari,"Megumi Han, Fumiko Orikasa, Michiyo Murase, Yôko Hikasa",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"1,281"
tt4872078,The Intervention,2016,R,26 Aug 2016,90 min,Clea DuVall,"Melanie Lynskey, Jason Ritter, Skylar Bernon, Kira Pozehl",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.0,"5,321"
tt6418778,Fast Color,2018,PG-13,19 Apr 2019,100 min,Julia Hart,"Gugu Mbatha-Raw, David Strathairn, Lorraine Toussaint, Christopher Denham",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,5.8,"1,627"
tt1705786,Chinese Take-Out,2011,Not Rated,24 Mar 2011,93 min,Sebastián Borensztein,"Ricardo Darín, Muriel Santa Ana, Ignacio Huang, Enric Cambray","Spanish, Mandarin","Argentina, Spain","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",N/A,7.3,"15,819"
tt0865907,Into the Blue 2: The Reef,2009,Unrated,21 Apr 2009,92 min,Stephen Herek,"Chris Carmack, Laura Vandervoort, Marsha Thomason, Michael Graziadei",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}]",N/A,4.7,"4,516"
tt2375021,For My Brother,2014,N/A,08 Dec 2014,117 min,Brian Bang,"Elias Munk, Christopher Friis Jensen, Allan Karlsen, Frank Schiellerup",Danish,Denmark,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,426
tt2557276,Against the Sun,2014,PG,23 Jan 2015,100 min,Brian Peter Falk,"Garret Dillahunt, Tom Felton, Jake Abel, Nadia Parra",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.5,"4,921"
tt2650978,The Dark Valley,2014,Not Rated,13 Feb 2014,115 min,Andreas Prochaska,"Sam Riley, Tobias Moretti, Paula Beer, Thomas Schubert","German, English","Austria, Germany","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,7.1,"10,818"
tt8749922,Grand-Daddy Day Care,2019,PG-13,05 Feb 2019,96 min,Ron Oliver,"Danny Trejo, Reno Wilson, Roxana Ortega, Hal Linden",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,241
tt7735502,The Invisible Witness,2018,N/A,13 Dec 2018,102 min,Stefano Mordini,"Riccardo Scamarcio, Miriam Leone, Fabrizio Bentivoglio, Maria Paiato",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,429
